DATE;TIME_FROM;TIME_TO;RZSALDO_AFRR_50HERTZ_POS_OP_[MW];RZSALDO_AFRR_50HERTZ_NEG_OP_[MW];RZSALDO_AFRR_50HERTZ_POS_QA_[MW];RZSALDO_AFRR_50HERTZ_NEG_QA_[MW];RZSALDO_AFRR_TRANSNETBW_POS_OP_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_OP_[MW];RZSALDO_AFRR_TRANSNETBW_POS_QA_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_QA_[MW];RZSALDO_AFRR_TENNET_POS_OP_[MW];RZSALDO_AFRR_TENNET_NEG_OP_[MW];RZSALDO_AFRR_TENNET_POS_QA_[MW];RZSALDO_AFRR_TENNET_NEG_QA_[MW];RZSALDO_AFRR_AMPRION_POS_OP_[MW];RZSALDO_AFRR_AMPRION_NEG_OP_[MW];RZSALDO_AFRR_AMPRION_POS_QA_[MW];RZSALDO_AFRR_AMPRION_NEG_QA_[MW];50HZ_mFRR_ACT_POS_OP_PT15M;50HZ_mFRR_ACT_NEG_OP_PT15M;50HZ_mFRR_ACT_POS_QA_PT15M;50HZ_mFRR_ACT_NEG_QA_PT15M;TRANSNETBW_mFRR_ACT_POS_OP_PT15M;TRANSNETBW_mFRR_ACT_NEG_OP_PT15M;TRANSNETBW_mFRR_ACT_POS_QA_PT15M;TRANSNETBW_mFRR_ACT_NEG_QA_PT15M;TENNET_mFRR_ACT_POS_OP_PT15M;TENNET_mFRR_ACT_NEG_OP_PT15M;TENNET_mFRR_ACT_POS_QA_PT15M;TENNET_mFRR_ACT_NEG_QA_PT15M;AMPRION_mFRR_ACT_POS_OP_PT15M;AMPRION_mFRR_ACT_NEG_OP_PT15M;AMPRION_mFRR_ACT_POS_QA_PT15M;AMPRION_mFRR_ACT_NEG_QA_PT15M
03.02.2021;07:15;07:30;0,000;13,719;0,208;14,000;1,699;22,284;2,420;23,108;1,066;5,877;n/a;n/a;0,000;1,582;0,176;1,776;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;07:30;07:45;66,853;0,174;68,672;1,872;8,682;1,151;10,256;2,716;15,841;3,999;n/a;n/a;0,081;1,488;0,448;1,880;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;07:45;08:00;108,360;0,000;110,848;2,756;12,138;0,543;13,636;1,952;19,975;3,561;n/a;n/a;0,000;1,854;0,176;2,048;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;08:00;08:15;9,818;11,601;10,024;11,804;27,179;0,829;28,528;1,856;13,149;4,992;n/a;n/a;0,014;1,026;0,620;1,644;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;08:15;08:30;0,000;1,914;0,160;2,088;52,485;1,829;58,512;8,256;20,434;4,418;n/a;n/a;0,000;1,101;0,532;1,640;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;08:30;08:45;95,670;0,452;98,280;2,920;406,801;0,000;410,192;2,776;85,471;4,802;n/a;n/a;2,731;0,094;4,404;1,784;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;08:45;09:00;125,457;0,503;127,976;2,900;445,407;0,000;447,108;1,752;91,348;4,615;n/a;n/a;2,618;0,177;4,476;2,068;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;09:00;09:15;21,660;1,782;22,508;2,632;207,939;0,195;209,688;2,780;61,441;4,729;n/a;n/a;0,768;0,740;1,728;1,712;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;09:15;09:30;0,274;2,205;0,672;2,624;129,461;0,503;132,680;2,796;38,634;4,197;n/a;n/a;0,864;0,662;1,628;1,436;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;09:30;09:45;119,223;0,426;120,944;2,312;438,718;0,000;441,524;2,048;90,500;4,639;n/a;n/a;4,237;0,008;6,228;2,020;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;09:45;10:00;267,208;0,295;268,784;1,848;696,856;0,000;697,176;1,184;109,301;3,130;n/a;n/a;29,070;0,000;30,360;1,292;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;10:00;10:15;0,016;2,264;0,288;2,544;120,136;0,128;121,868;2,484;37,325;3,947;n/a;n/a;4,823;0,865;5,320;1,380;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;10:15;10:30;0,000;2,374;0,176;2,568;17,807;0,820;19,080;2,252;5,405;3,680;n/a;n/a;0,000;1,111;0,148;1,268;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;10:30;10:45;0,000;2,301;0,276;2,588;32,092;86,241;35,120;89,480;40,443;3,634;n/a;n/a;0,333;0,923;0,956;1,556;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;10:45;11:00;0,000;3,929;0,180;4,132;72,169;16,955;75,736;20,428;29,339;4,117;n/a;n/a;0,067;2,245;0,444;2,676;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;11:00;11:15;28,786;2,501;29,948;3,876;290,920;1,134;295,232;4,300;74,236;3,889;n/a;n/a;0,922;1,038;2,136;2,256;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;11:15;11:30;167,720;0,000;170,828;3,088;486,682;0,000;487,664;0,996;92,705;3,631;n/a;n/a;2,487;0,031;4,152;1,700;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;11:30;11:45;174,242;0,120;177,460;3,040;497,894;0,000;499,968;1,340;94,752;3,633;n/a;n/a;6,026;0,095;7,548;1,624;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;11:45;12:00;348,960;0,000;351,368;2,348;612,551;0,000;613,060;1,408;100,934;3,812;n/a;n/a;10,835;0,013;12,384;1,572;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;12:00;12:15;116,372;0,533;117,832;2,084;176,834;0,058;180,152;4,240;39,100;2,746;n/a;n/a;37,020;0,431;38,088;1,000;75,000;0,000;75,000;0,000;12,000;0,000;n/a;n/a;211,000;0,000;n/a;n/a;2,000;0,000;n/a;n/a
03.02.2021;12:15;12:30;0,000;2,085;0,200;2,292;4,157;2,041;5,196;3,056;1,088;2,969;n/a;n/a;0,069;0,473;0,888;1,284;75,000;0,000;75,000;0,000;12,000;0,000;n/a;n/a;211,000;0,000;n/a;n/a;2,000;0,000;n/a;n/a
03.02.2021;12:30;12:45;75,955;0,694;77,672;2,404;32,835;1,964;36,264;5,204;12,984;2,384;n/a;n/a;1,988;0,092;3,220;1,076;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;12:45;13:00;0,000;12,286;0,084;12,432;3,576;5,567;4,420;6,492;1,294;3,026;n/a;n/a;0,325;4,864;0,916;5,352;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;13:00;13:15;33,225;10,772;33,856;11,536;27,778;5,896;30,128;8,196;7,575;2,999;n/a;n/a;0,000;8,610;0,248;8,220;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;13:15;13:30;0,000;1,793;0,040;1,828;2,891;19,885;6,984;24,224;1,032;2,270;n/a;n/a;0,000;1,729;0,192;1,232;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;13:30;13:45;0,000;1,823;0,136;1,996;5,998;3,633;6,636;4,604;0,991;2,513;n/a;n/a;0,284;2,861;0,836;3,344;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;13:45;14:00;0,000;110,632;0,016;111,880;3,767;76,966;4,540;77,772;0,487;11,646;n/a;n/a;0,000;64,445;0,464;64,952;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;14:00;14:15;4,521;15,032;5,300;15,576;5,243;10,765;8,100;13,800;3,788;4,543;n/a;n/a;0,235;27,084;1,012;27,844;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;14:15;14:30;0,000;83,245;0,164;83,296;5,738;89,376;6,636;90,664;0,794;11,474;n/a;n/a;0,000;83,938;0,728;84,996;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;14:30;14:45;0,000;102,566;0,036;102,472;0,051;67,681;0,920;67,948;0,695;13,577;n/a;n/a;0,000;81,830;0,968;81,872;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;14:45;15:00;0,000;42,733;0,340;43,516;2,229;25,024;2,964;25,648;0,411;5,313;n/a;n/a;0,000;59,961;0,748;60,248;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;15:00;15:15;157,547;0,000;158,680;1,140;160,138;1,276;167,840;8,636;41,843;1,849;n/a;n/a;6,649;3,770;7,484;4,344;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;15:15;15:30;38,092;1,866;38,744;2,416;20,860;3,715;24,948;8,272;10,897;2,305;n/a;n/a;1,576;1,565;2,500;2,400;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;15:30;15:45;0,000;33,359;0,044;33,292;1,785;8,659;3,280;10,328;1,205;3,797;n/a;n/a;0,040;32,381;0,588;32,316;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;15:45;16:00;0,000;157,625;0,156;157,876;0,083;121,677;1,068;122,480;0,782;16,714;n/a;n/a;0,000;120,113;1,140;121,044;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;16:00;16:15;0,000;22,488;0,224;22,664;1,798;1,414;2,900;2,408;1,268;4,513;n/a;n/a;0,000;39,611;0,552;40,136;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;16:15;16:30;0,000;115,787;0,244;115,800;0,596;36,390;1,464;37,484;0,358;8,338;n/a;n/a;0,000;85,939;1,140;87,372;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;16:30;16:45;0,011;20,543;0,356;20,756;1,857;1,909;2,812;2,720;1,041;5,429;n/a;n/a;0,000;26,787;0,648;27,112;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;16:45;17:00;0,015;0,805;0,764;1,560;0,440;1,835;1,056;2,440;1,578;2,549;n/a;n/a;0,000;1,395;0,268;1,672;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;17:00;17:15;0,000;1,507;0,216;1,720;0,504;1,185;1,184;1,816;0,558;3,334;n/a;n/a;0,035;0,575;0,852;1,400;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;17:15;17:30;0,000;1,839;0,232;2,068;0,834;2,378;1,608;3,200;0,986;3,415;n/a;n/a;0,003;2,112;0,168;2,296;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;17:30;17:45;25,880;1,384;26,876;2,312;0,647;1,036;1,456;1,828;6,602;3,623;n/a;n/a;0,302;0,825;1,396;1,924;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;17:45;18:00;162,979;0,141;165,344;2,232;1,320;1,101;2,260;2,068;25,324;3,174;n/a;n/a;4,926;0,316;6,372;1,780;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;18:00;18:15;15,980;6,518;16,560;7,020;0,447;1,205;1,268;2,072;3,150;2,959;n/a;n/a;0,314;1,358;1,000;2,068;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;18:15;18:30;0,100;2,331;0,248;2,480;2,806;3,380;3,748;4,356;3,081;2,861;n/a;n/a;0,000;0,978;0,564;1,560;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;18:30;18:45;0,000;2,525;0,088;2,628;1,028;1,997;2,060;3,000;0,621;2,016;n/a;n/a;0,131;2,771;0,644;3,292;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;18:45;19:00;0,019;3,129;0,160;3,256;1,660;2,282;2,732;3,360;4,635;2,533;n/a;n/a;0,033;6,389;0,724;7,128;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;19:00;19:15;61,835;1,744;63,752;3,020;1,353;1,561;2,308;2,480;10,248;2,458;n/a;n/a;0,104;2,154;0,828;2,852;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;19:15;19:30;0,000;3,656;0,012;3,672;1,845;1,749;2,796;2,668;1,146;2,503;n/a;n/a;0,000;1,821;0,360;2,192;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;19:30;19:45;11,761;1,878;12,800;2,908;0,815;1,551;1,736;2,516;5,469;2,413;n/a;n/a;0,497;1,139;1,292;1,932;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;19:45;20:00;0,000;2,872;0,336;3,192;1,091;1,355;2,028;2,348;1,823;3,054;n/a;n/a;0,011;1,608;0,420;2,128;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;20:00;20:15;6,687;12,538;7,248;13,088;0,525;2,969;1,236;3,684;4,138;2,181;n/a;n/a;0,021;12,268;0,004;12,204;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;20:15;20:30;0,076;2,218;0,176;2,316;1,561;1,002;2,308;1,720;1,768;3,169;n/a;n/a;0,004;1,973;0,000;2,212;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;20:30;20:45;0,000;2,043;0,036;2,072;1,560;1,233;2,312;1,992;1,542;3,104;n/a;n/a;0,227;0,642;0,000;1,284;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;20:45;21:00;0,000;9,926;0,140;10,116;0,597;8,891;1,540;10,168;2,070;3,160;n/a;n/a;0,000;34,660;0,000;35,144;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;21:00;21:15;2,763;9,212;6,316;12,464;3,784;10,783;4,564;11,296;3,455;3,279;n/a;n/a;0,000;33,426;0,344;33,072;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;21:15;21:30;0,000;36,699;0,264;37,104;0,761;24,034;1,324;24,596;0,781;3,661;n/a;n/a;0,025;56,642;0,000;58,136;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;21:30;21:45;0,000;187,101;0,104;187,360;0,021;96,415;1,104;97,556;0,114;10,863;n/a;n/a;0,000;110,607;0,032;110,640;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;21:45;22:00;0,000;160,647;0,020;160,808;0,020;97,870;0,804;98,696;0,278;11,301;n/a;n/a;0,000;111,277;0,000;112,160;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;22:00;22:15;68,827;14,316;69,488;15,028;1,313;8,185;2,208;8,812;8,622;3,878;n/a;n/a;0,040;15,545;0,004;15,460;0,000;0,000;0,000;0,000;0,000;5,000;n/a;n/a;0,000;15,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;22:15;22:30;0,000;7,584;0,020;7,648;1,247;11,344;1,868;11,988;3,073;3,117;n/a;n/a;0,000;24,715;0,000;25,108;0,000;15,000;0,000;15,000;0,000;0,000;n/a;n/a;0,000;26,000;n/a;n/a;0,000;8,000;n/a;n/a
03.02.2021;22:30;22:45;0,000;49,614;0,004;49,668;0,624;12,971;1,296;13,728;0,764;4,096;n/a;n/a;0,000;71,736;0,000;71,776;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;22:45;23:00;0,093;1,210;0,136;1,228;1,413;0,904;2,016;1,564;0,802;2,581;n/a;n/a;0,064;17,919;0,000;17,736;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;23:00;23:15;30,799;0,666;31,076;1,056;2,276;3,502;2,860;4,100;4,946;2,355;n/a;n/a;0,021;0,779;0,000;1,084;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;23:15;23:30;0,000;1,060;0,012;1,072;1,187;1,465;1,776;1,932;1,098;3,237;n/a;n/a;0,022;0,746;0,000;1,080;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;23:30;23:45;0,000;1,197;0,008;1,208;2,804;0,947;3,504;1,648;0,895;2,998;n/a;n/a;0,218;1,858;0,000;1,076;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
03.02.2021;23:45;00:00;0,000;1,246;0,048;1,292;0,848;1,069;1,448;1,648;0,933;3,091;n/a;n/a;0,022;1,752;0,000;2,092;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;00:00;00:15;10,949;0,261;11,796;1,112;74,780;1,088;76,112;2,208;15,644;3,015;n/a;n/a;2,074;0,430;3,096;1,524;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;00:15;00:30;14,026;0,224;14,820;1,040;109,067;0,172;111,644;2,936;14,655;2,544;n/a;n/a;2,112;0,202;2,800;1,124;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;00:30;00:45;2,301;0,983;2,732;1,384;11,208;2,507;12,104;3,376;5,486;2,878;n/a;n/a;0,930;0,874;1,412;1,420;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;00:45;01:00;0,000;1,176;0,012;1,188;0,776;0,918;1,176;1,292;1,123;3,472;n/a;n/a;0,008;1,713;0,436;2,164;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;01:00;01:15;8,551;0,306;9,432;1,144;12,892;1,513;13,760;2,352;7,819;3,331;n/a;n/a;0,315;2,136;0,680;2,448;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;01:15;01:30;3,892;0,673;4,496;1,268;11,533;15,977;16,992;21,656;6,532;2,716;n/a;n/a;0,391;0,899;0,724;1,412;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;01:30;01:45;1,325;0,820;1,956;1,476;4,721;5,334;5,624;6,036;4,543;3,350;n/a;n/a;0,265;0,856;0,964;1,648;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;01:45;02:00;2,138;0,930;2,852;1,644;3,941;1,112;4,876;2,136;5,257;3,283;n/a;n/a;0,093;0,730;0,392;1,188;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;02:00;02:15;6,997;0,714;8,544;2,288;12,519;1,201;13,684;2,344;9,557;3,513;n/a;n/a;2,071;1,897;3,124;2,976;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;02:15;02:30;0,004;3,605;0,024;3,640;1,279;14,827;2,636;16,320;0,817;10,775;n/a;n/a;0,002;84,624;0,272;85,460;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;02:30;02:45;0,000;2,818;0,028;2,832;0,004;45,224;1,140;46,204;0,655;16,041;n/a;n/a;0,000;172,999;0,836;173,852;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;02:45;03:00;0,000;4,099;0,000;4,100;1,017;55,619;1,876;56,464;0,667;16,967;n/a;n/a;0,516;183,741;0,716;183,520;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;03:00;03:15;0,301;1,596;0,660;1,952;0,831;1,188;1,388;1,840;3,116;4,763;n/a;n/a;0,007;1,556;0,132;1,580;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;03:15;03:30;1,379;0,988;1,908;1,528;1,650;1,043;2,392;1,752;4,080;3,817;n/a;n/a;0,007;1,148;0,188;1,392;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;03:30;03:45;11,801;0,192;13,320;1,712;44,709;0,792;46,352;2,196;12,693;2,977;n/a;n/a;0,274;0,666;0,928;1,252;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;03:45;04:00;2,684;1,238;3,064;1,604;10,393;1,626;11,288;2,784;4,182;3,873;n/a;n/a;1,188;3,932;1,664;4,544;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;04:00;04:15;0,000;6,508;0,004;6,268;1,502;6,191;1,960;6,696;1,156;4,580;n/a;n/a;0,605;2,525;0,776;3,200;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;04:15;04:30;0,000;2,105;0,012;1,996;0,711;1,641;1,232;2,164;1,082;4,622;n/a;n/a;0,000;1,226;0,020;1,468;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;04:30;04:45;0,659;1,628;1,364;2,224;24,305;1,831;25,056;2,660;16,001;4,373;n/a;n/a;6,762;0,182;7,708;1,340;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;04:45;05:00;0,000;2,345;0,060;2,436;0,758;7,213;1,196;7,792;2,409;5,371;n/a;n/a;0,018;1,102;0,168;1,332;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;05:00;05:15;0,000;153,316;0,028;153,368;0,000;152,863;5,308;158,428;0,170;28,181;n/a;n/a;0,295;18,693;0,604;19,420;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;05:15;05:30;0,000;258,392;0,036;258,416;0,000;184,763;0,800;185,436;0,330;41,186;n/a;n/a;0,000;19,868;0,000;20,084;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;05:30;05:45;0,000;231,751;0,024;231,644;0,000;151,902;0,632;152,508;0,599;35,419;n/a;n/a;0,043;14,930;0,384;15,396;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
04.02.2021;05:45;06:00;0,000;104,999;0,312;104,992;0,001;74,286;0,756;74,592;0,561;20,052;n/a;n/a;0,076;4,852;0,732;5,680;0,000;0,000;0,000;0,000;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
